"id","chr","S2_Auxin1_hst","S2_Auxin2_hst","S2_Ctrl1_hst","S2_Ctrl2_hst"
"FBgn0011910","chr2R",5713.31842750485,4117.0608249634,5688.11350173731,5109.22021828112
"FBgn0011915","chr2R",510.424093748557,783.136569965864,481.65477232453,368.70661369039
"FBgn0011916","chr2R",570.47398713074,704.822912969278,240.827386162265,276.529960267793
"FBgn0011919","chr3R",3242.69424263789,2740.97799488052,3291.30761088429,3041.82956294572
"FBgn0011921","chr2R",1979.10916217336,2382.49998750178,2197.97389060771,1308.64882605603
"FBgn0011927","chr3L",274.03049937785,476.499997500357,325.625761571513,373.899664587438
"FBgn0011928","chr3L",2862.09632683532,1588.33332500119,1383.90948667893,2523.82273596521
"FBgn0011931","chr2R",1747.20511703777,1931.02167936788,1821.05092002151,1272.79543356135
"FBgn0011932","chr2R",1273.38678021397,2008.2625465426,2137.75542785134,1090.96751448115
"FBgn0011933","chr2R",977.25031969909,1004.1312732713,1266.81803131931,1363.70939310144
"FBgn0011934","chr2R",3316.72835776661,3862.04335873577,3879.63022091539,3181.98858390337
"FBgn0011935","chr2R",2280.25074596454,2626.18948394032,1741.87479306405,3000.16066482318
"FBgn0011936","chr2R",3346.34200381809,4016.5250930852,2691.98831655354,3727.47234114395
"FBgn0011937","chr2R",1984.11428544967,1699.29907784374,3087.86895134082,3181.98858390337
"FBgn0011938","chr2R",1421.4550104714,772.408671747154,712.585142617113,545.483757240577
"FBgn0011944","chr3R",517.613165491494,714.749996250535,895.470844321662,467.374580734298
"FBgn0011945","chr3R",943.882831190371,555.916663750416,732.657963535905,1028.22407761545
"FBgn0011952","chrX",1020.84818749711,861.450226962451,1444.96431697359,1013.94318764857
"FBgn0011953","chrX",1831.52174815659,1957.84142491466,1123.8611354239,1751.35641502935
"FBgn0011954","chrX",150.124733455458,783.136569965864,160.551590774843,276.529960267793
"FBgn0011955","chr2R",1471.22238786349,1879.52776791807,1685.79170313586,1751.35641502935
"FBgn0011956","chr2R",2462.04562866951,3367.48725085322,2729.37704317234,2857.47625610052
"FBgn0011957","chr2R",570.47398713074,313.254627986346,561.930567711952,1474.82645476156
"FBgn0011958","chr2R",3182.64434925571,3445.8009078498,3451.85920165913,3502.71283005871
"FBgn0011960","chr3R",870.723454041655,1409.64582593856,1525.24011236101,2304.41633556494
"FBgn0011961","chr3R",1080.8980808793,1096.39119795221,1364.68852158617,1935.70972187455
"FBgn0011962","chr3R",630.523880512923,861.450226962451,1204.13693081133,553.059920535585
"FBgn0011963","chr3R",330.274413602007,391.568284982932,401.378976937108,460.883267112988
"FBgn0011966","chr3R",330.274413602007,704.822912969278,401.378976937108,184.353306845195
"FBgn0011970","chr3R",213.51073202554,417.672837315128,142.712525133194,327.739212169236
"FBgn0011971","chr3R",293.577256535117,278.448558210085,499.493837966179,245.804409126927
"FBgn0011975","chrX",880.731769605352,1183.40637239286,713.56262566597,1310.95684867694
"FBgn0011976","chrX",533.77683006385,208.836418657564,214.068787699791,655.478424338472
"FBgn0011977","chrX",827.354086598967,556.89711642017,428.137575399582,491.608818253854
"FBgn0011980","chrX",640.53219607662,1253.01851194538,356.781312832985,737.413227380781
"FBgn0011981","chrX",186.821890522347,0,285.425050266388,163.869606084618
"FBgn0011982","chrX",507.087988560657,278.448558210085,356.781312832985,573.543621296163
"FBgn0011983","chrX",346.954939541502,556.89711642017,570.850100532776,491.608818253854
"FBgn0011984","chr2L",1494.57512417878,1670.69134926051,1855.26282673152,2130.30487910003
"FBgn0011985","chr2L",3522.92707842141,4176.72837315128,3068.31929036367,4096.74015211545
"FBgn0011986","chr3L",1841.53006372028,2018.75204702312,2854.25050266388,1147.08724259233
"FBgn0011987","chr2R",201.097317372892,65.564922136677,67.2076426499344,154.34230340528
"FBgn0011993","chr3R",355.363752617851,308.963468698862,475.056761744742,1090.96751448115
"FBgn0011994","chr3R",1954.50063939818,2317.22601524146,1821.05092002151,2272.84898850241
"FBgn0011998","chr3R",540.449040439648,1018.07754095562,561.930567711952,829.589880803378
"FBgn0011999","chr3R",600.498933821831,391.568284982932,401.378976937108,460.883267112988
"FBgn0012000","chr3R",1501.24733455458,2036.15508191125,1846.3432939107,1935.70972187455
"FBgn0012001","chr3R",570.47398713074,704.822912969278,561.930567711952,553.059920535585
"FBgn0012002","chr3R",1861.54669484768,1879.52776791807,1926.61908929812,2212.23968214234
"FBgn0012003","chr3R",1140.94797426148,1018.07754095562,1444.96431697359,1567.00310818416
"FBgn0012004","chr3R",2161.79616175859,3054.23262286687,2247.72227084781,2212.23968214234
"FBgn0012009","chr3L",240.199573528732,234.940970989759,0,276.529960267793
"FBgn0012010","chr3L",600.498933821831,391.568284982932,963.30954464906,921.766534225976
"FBgn0012011","chr3R",510.424093748557,156.627313993173,481.65477232453,184.353306845195
"FBgn0012016","chr2L",1371.46208111567,788.189063965644,1429.42706625344,927.71341509195
"FBgn0012017","chr2L",954.793304776712,1127.71666075084,866.978590184154,608.365912589144
"FBgn0012018","chr2L",455.730001668028,426.703601365184,624.849434366958,466.364041100277
"FBgn0012024","chr3R",6764.32992550269,7275.59135968287,6090.60228229728,6565.35647603534
"FBgn0012025","chr3R",5648.56416459503,6548.03222371458,4412.5792045215,4567.20450506806
"FBgn0012026","chr3R",1997.31167119,2635.42480501556,1884.73606561773,2092.00926463461
"FBgn0012027","chr3R",6461.89070090884,5883.73909956962,7161.99704934736,7430.23980197808
"FBgn0012028","chr3R",1809.32939625447,2328.98006024631,1947.56060113832,1514.90326059747
"FBgn0012034","chr3L",106.489066260349,82.3194075435182,111.699793854906,94.8003140756302
"FBgn0012036","chr2L",67.7825029177538,91.7720595153871,74.7037559756571,93.7210205215879
"FBgn0012051","chr2R",11.1044381818456,18.6194275302836,6.36197828056616,18.2628482290232
"FBgn0012058","chr3L",43.1350879646052,43.8345423976747,34.4484885103836,56.7534927525504
"FBgn0013263","chr3L",4.44881832069222,5.15724082660447,5.28645481819606,5.56432237124217
"FBgn0013269","chr3R",244.231328797775,262.090379516013,268.657019553514,227.079476733785
"FBgn0013272","chr2R",31.6342470497259,44.6135993916235,32.4545328978244,31.0549215206301
"FBgn0013275","chr3R",23.6063419595646,47.3631524884857,14.5649490161135,27.8736625217431
"FBgn0013276","chr3R",4.55306689502652,11.8757019876879,14.6078953695729,8.38675532404426
"FBgn0013277","chr3R",15.8202904648713,21.8455659637486,22.3929037499136,39.9974458243557
"FBgn0013278","chr3R",24.8800069767613,52.87674027391,22.1733654778556,19.8026570012742
"FBgn0013279","chr3R",3.62565394005634,49.6479033034963,16.9639416667759,41.7403713611763
"FBgn0013305","chr2R",118.567901729106,106.083040472417,110.58400385002,124.861742263774
"FBgn0013323","chr2L",31.0131094935832,28.5497888797682,53.6526834994413,67.2072814828053
"FBgn0013325","chr2R",214.284582453482,247.139524439666,194.87044058983,237.185508739469
"FBgn0013334","chr3R",3.83978003864759,2.50381141374521,3.84981611982306,5.15730831760537
"FBgn0013343","chr3R",36.3501636615665,41.9880092280521,24.9909754557047,44.6380334614357
"FBgn0013347","chr3R",157.630970128231,100.68898756704,172.019561544475,217.273540210409
"FBgn0013432","chrX",54.7752405850995,47.6231697952215,58.5796344719023,33.6320221947315
"FBgn0013435","chr2R",21.8363248662484,45.5643095252866,31.1372782108787,49.1608818253854
"FBgn0013469","chr3L",22.6079264516282,19.9243226281068,20.2172256934592,25.8201226419869
"FBgn0013531","chr2L",41.7335166362663,27.2132398829837,11.1580256136957,25.6243978626526
"FBgn0013548","chr2R",53.1952575689059,38.5412392601109,57.2849831746194,27.2182599306645
"FBgn0013563","chr3L",15.3282639689808,6.6634168089745,5.46429427359429,17.2545283646176
"FBgn0013576","chr3R",7.72387240186632,8.21285802456514,8.13081368994314,9.99717410855217
"FBgn0013717","chr3L",9.04517222493135,11.796199380239,18.1376274097103,15.6198931532017
"FBgn0013718","chr3L",7.65147296516727,9.97861604015023,9.00119347996762,10.8054179849803
"FBgn0013720","chrX",67.7597350279969,74.7732565898691,55.7430477916273,44.0047676375511
"FBgn0013726","chr2R",115.733965037968,117.392844724559,101.233455121745,105.275120366324
"FBgn0013732","chr2R",24.2530194011728,20.5163734521075,12.2677382884356,28.1728522286168
"FBgn0013733","chr2R",21.0147251865378,23.8944498123726,24.8642300251,23.5220738486235
"FBgn0013746","chr2L",11.5344361340672,14.2508423852255,11.3616963985567,13.0460638374022
"FBgn0013749","chr4",153.080557222975,233.723660259242,214.623370051345,177.666917477753
"FBgn0013750","chr2R",36.8857826195009,43.3882288345089,42.5416058526852,39.9668594298048
"FBgn0013753","chr3L",38.3235419489839,63.6101259085891,51.2316115607075,58.8266797024152
"FBgn0013756","chr2R",51.1176028930686,49.2596095260998,49.8205518723568,49.4758321457577
"FBgn0013759","chr3R",4.01820847910519,5.45567463315833,4.12069062232118,4.22462637268105
"FBgn0013762","chr2R",20.5994340453439,35.8194810190845,30.5974445097637,24.5934533218577
"FBgn0013763","chr2R",56.2431394228142,41.3234393825887,44.4767323656217,53.5023155080229
"FBgn0013764","chr2R",59.3257990337077,77.3693343134675,50.4686081604081,38.6337075467685
"FBgn0013765","chr2R",35.4456318969467,34.8590850245535,32.6253030980508,45.7868799009839
"FBgn0013770","chr2R",102.970854679988,95.7000177478132,95.7244359998929,139.892517540345
"FBgn0013771","chr2R",15.0124733455458,11.1876652852266,17.2019561544475,13.1680933460854
"FBgn0013772","chr2R",17.6329213846541,9.19834144168715,18.8576093569147,7.21774773945299
"FBgn0013799","chr3L",5.52889043928029,9.01308072850739,7.39112182595187,10.0781379381485
"FBgn0013810","chr2L",0.627543051020575,1.16915138586593,0.23968886405799,0.550445305335243
"FBgn0013811","chr3L",3.95052532341074,3.13603075848399,2.29614542662258,3.16385780061673
"FBgn0013812","chr3R",3.37799500693346,2.20269452125005,4.51576548638434,4.0741062286231
"FBgn0013953","chr3R",2.04015209320146,0.665162593341303,0.681828154759273,3.91454467761415
"FBgn0013954","chr2R",228.091036996803,191.698611733731,203.277512352674,217.852442321168
"FBgn0013972","chr3R",18.5960960151277,12.1259855994714,12.4298005761169,14.2725140783377
"FBgn0013981","chr3R",208.881352067477,170.66724784355,161.486116914394,208.604673170582
"FBgn0013983","chr2R",54.5707156268275,56.3413530219985,48.6340869241703,50.6086911244764
"FBgn0013987","chrX",23.1531137231421,13.1282498341193,24.2229175371591,32.4496158265349
"FBgn0013995","chr3R",0.462045666419149,0.90386053493255,0.308835547309343,0.709240614098533
"FBgn0013997","chr3L",14.038978034532,19.3858274219417,21.5274981804871,17.1131137669305
"FBgn0014006","chr3R",22.9504583802608,13.4017983768521,23.8118030368014,21.0322264187198
"FBgn0014007","chr3L",19.258036168467,26.3922818083015,32.2897054072311,29.0600713190976
"FBgn0014009","chr2R",26.1316019553236,28.9158118141242,27.523129847116,43.7585871192991
"FBgn0014010","chr2L",32.7918843652828,41.3857851360202,40.5372471896032,40.051966191127
"FBgn0014011","chr3L",84.5842814526632,109.148853079262,76.1760430694479,101.136163392834
"FBgn0014018","chr3R",317.944717517474,370.05989526484,318.3948784897,395.334344884688
"FBgn0014020","chr2R",79.4847994305779,79.4516361603413,69.9894649348723,74.520623374676
"FBgn0014022","chr3R",61.971489970413,52.6267775017061,57.7985726789436,53.0937523714162
"FBgn0014023","chr3R",47.7745008123446,62.304787886787,69.1879783449601,116.112027515758
"FBgn0014024","chrX",32.1286053764547,43.3967398643504,42.9501070862638,15.8520359389181
"FBgn0014026","chrX",96.1386297966897,101.223037684694,108.475493399894,97.479349519124
"FBgn0014028","chr2R",90.8905242654001,62.002533094322,100.941879840328,77.2709850166148
"FBgn0014029","chr3R",85.4234675504069,75.9575658341386,98.6235187157547,92.3836059448755
"FBgn0014031","chrX",31.6123173260537,50.740907120398,32.5076336776961,22.396127265783
"FBgn0014032","chrX",17.0369224656982,14.8123904652037,15.1835129629449,11.6229755629195
"FBgn0014033","chr2L",8.82005777951282,4.60104716748611,7.0744886999931,2.70775970886456
"FBgn0014037","chr3L",23.1202448054024,19.175073827454,16.8068791920043,20.9339585495973
"FBgn0014075","chr3L",53.0815718147344,54.3552046378636,67.2809867488612,57.9415267785553
"FBgn0014092","chr2L",61.067688185271,74.3316066408278,103.406109312611,43.7448524717412
"FBgn0014127","chr2L",39.097030677268,31.6478015177973,46.8588365965866,41.3889556995761
"FBgn0014133","chrX",51.9543909515857,59.3535084605708,57.9085255756062,61.4433088635603
"FBgn0014135","chr3R",5.71502354198767,3.16596479716689,6.89623621239501,5.90013390801579
"FBgn0014141","chr3R",16.0270214024518,15.3222372384626,13.9989454149143,19.2107297539535
"FBgn0014143","chr3L",3.68592695952019,4.80697638853727,7.39112182595187,11.3158040007281
"FBgn0014163","chr3L",4.78697112878342,6.86718515736232,4.47951736882867,9.55240783918859
"FBgn0014179","chr2L",17.3174592397217,12.5469143385719,18.0057858812908,8.86077309269296
"FBgn0014184","chr2R",34.452015628478,22.6420712410761,32.6381700408139,49.9690228115976
"FBgn0014189","chr2L",145.422030961672,171.723922570828,183.763868959158,119.94070565832
"FBgn0014269","chr2R",71.2680053327009,58.7012721038612,60.1720247669743,99.8002864124365
"FBgn0014340","chrX",41.6143967414532,31.8141109073421,40.2844349903026,33.0404200784618
"FBgn0014342","chr3R",9.20515889382958,9.23449607558831,26.5044224534953,26.0860231107515
"FBgn0014366","chr3R",83.772510035855,63.7299512265009,62.2159016996164,89.2992336709772
"FBgn0014380","chr3R",73.7693215782585,81.2861461672598,100.198255556563,62.9761661339791
"FBgn0014388","chr3L",89.9915145967962,96.971683257736,93.5684571583269,93.4867076172338
"FBgn0014391","chrX",26.2691456396684,20.1521919362195,33.0513639336347,28.4634126365705
"FBgn0014395","chrX",10.0199126848602,22.8679508263497,6.69740123742104,7.69028858218659
"FBgn0014411","chrX",112.172559328183,124.775975435996,119.081378277869,113.945958446858
"FBgn0014417","chr2L",89.953934247673,68.1171137366282,98.9170203565813,104.673085631567
"FBgn0014427","chr3R",292.401000602606,329.917108198385,417.238936512131,388.318667610092
"FBgn0014455","chrX",49.0979169566645,52.3887643500908,63.6460538790845,36.5407793333904
"FBgn0014469","chr2R",271.469794506551,272.834675988108,286.329334699836,252.317659599184
"FBgn0014857","chr2L",108.981474699104,103.36541345104,116.550742340675,72.9978263585007
"FBgn0014859","chr2L",7.50093123015897,4.89114403397044,5.19938326482819,6.60985319151956
"FBgn0014861","chr3R",87.0865752367205,97.3485946145787,107.614133288487,121.321201254929
"FBgn0014863","chr3R",6.64214306152783,12.7047145311955,5.91955885691762,4.07827880771837
"FBgn0014865","chr2R",48.579689028283,211.182895271694,21.6474054977317,74.5698769261463
"FBgn0014868","chrX",92.6873511977202,85.32534633676,131.194742524714,92.0604155242084
"FBgn0014869","chr3R",56.23547184248,27.288969407159,55.9453819033937,56.2093567150504
"FBgn0014870","chr2R",66.2774984678061,59.9755458556683,56.957767539081,71.6304730491889
"FBgn0014877","chr2R",56.5545104449599,73.7551772891331,60.4824828556637,86.8112367093136
"FBgn0014879","chr3R",141.069590802589,122.649960163966,125.722938807814,101.443089480954
"FBgn0014906","chr2L",52.7720568969778,69.7916448118109,49.6807397962383,62.7504809271938
"FBgn0014930","chr3R",37.3601850421752,53.152395636332,27.2420609641525,41.7075823813167
"FBgn0014931","chr3R",12.8153903624074,18.8022414723186,25.6977722173888,9.8358192610997
"FBgn0014949","chr3R",149.872422979062,142.149158918174,133.568130140416,111.541496578605
"FBgn0015000","chr2L",55.9153105591476,51.3532177026796,50.5342711947048,62.8614554488534
"FBgn0015001","chr2R",42.3362773416615,48.3109952586041,28.2979547999724,32.4931165063747
"FBgn0015011","chr3R",4.65027407745866,6.06462307475582,1.55414285235127,3.56908795182954
"FBgn0015019","chr3R",262.367170074368,285.136955942059,304.459400963673,304.847187551852
"FBgn0015024","chrX",30.3103549296,18.7595452121101,24.7237240546812,22.0803390327895
"FBgn0015025","chr3L",25.0146937109703,34.3397277938747,35.2001051637903,36.3766573799289
"FBgn0015031","chr2L",72.8367979029175,113.987533094762,109.053910714988,125.221114083529
"FBgn0015075","chr3L",50.6160732738039,40.4581128290522,41.4717855324746,52.6325906249877
"FBgn0015218","chr3L",115.620343626779,123.009206485842,122.023728386229,105.085276949056
"FBgn0015221","chr3R",25.6616091144006,26.3674758808651,24.9490241779613,42.9715621711102
"FBgn0015222","chr3R",74.687775262293,60.6066535528285,108.719004271333,96.8120244776303
"FBgn0015229","chr3R",55.0924362831515,71.8484232890434,57.0517138790721,67.8917777541889
"FBgn0015239","chr3L",26.750283440466,30.8296641068576,28.2755607350228,42.0166385673078
"FBgn0015240","chr3R",20.4834913286164,27.3983639638203,18.2551371434953,14.5117763405839
"FBgn0015245","chrX",89.274384097715,98.7415267515768,83.0873365745399,109.282096164376
"FBgn0015247","chr2R",72.4669899798549,78.5791270203037,82.7248874500888,74.9911756658421
"FBgn0015268","chr2R",87.7368900005847,74.506999766455,95.4672035754142,72.0361198998686
"FBgn0015269","chr3R",7.47556044619444,10.6354919278608,11.810459679759,11.4749936357588
"FBgn0015270","chr3R",76.0083581988181,77.2408671747154,81.8153311893722,45.4569797700481
"FBgn0015271","chr2L",49.72504109853,51.878857308837,46.5313408571139,34.347597135045
"FBgn0015277","chr2R",15.8195047018642,30.1528518917338,22.7745572053254,14.943358393306
"FBgn0015278","chr3L",5.20643480993738,5.50535374316952,7.90060552143342,9.07186747217129
"FBgn0015279","chr3R",42.7855490348055,60.6930841723545,43.1482400207392,29.9574123623442
"FBgn0015282","chr3R",156.521739901809,170.663352220454,185.229847161006,133.915992628201
"FBgn0015283","chr3L",128.450593682243,117.618994326099,113.258897158486,88.0980404392968
"FBgn0015286","chrX",8.3450367641929,7.13032164867422,8.46301896130955,9.2759467537416
"FBgn0015288","chrX",117.763215037433,83.3720488492842,123.693443476338,92.9657142690167
"FBgn0015295","chr2R",40.0101082569549,48.9177267532177,41.7861283103988,59.4963245920294
"FBgn0015296","chr3L",354.008763394544,356.442653157251,341.015058551263,295.675622778808
"FBgn0015298","chr3L",152.281221339348,116.821477287726,95.7987392468679,165.001302259235
"FBgn0015299","chr2L",62.1836459389104,47.7037504547735,68.4585463202378,112.296430565601
"FBgn0015316","chr2L",15.2120136480276,13.2257622449278,9.03808798732504,10.3779813079391
"FBgn0015320","chr2L",54.8386209257854,60.2251888251452,63.6633143659926,73.1013780147169
"FBgn0015321","chr3L",39.3053847592471,42.0593626387261,75.4480202802061,64.9748717832016
"FBgn0015331","chr3R",89.9844941955683,98.9721241882637,78.2628617016789,96.5219921496408
"FBgn0015336","chrX",10.939648836563,15.8520756360816,14.6243225783102,11.1949154564414
"FBgn0015338","chr2L",46.2107395967101,60.2654194122028,38.6096009879383,31.0334223947823
"FBgn0015351","chr3R",91.9131021155864,100.68898756704,93.3820476955722,84.6520286534059
"FBgn0015359","chr3L",57.5102662405083,26.9236583398906,27.5982270636156,40.7438413491427
"FBgn0015360","chr3L",29.9542997577008,45.698322200361,52.8875828434778,31.2316190420095
"FBgn0015371","chr2R",7.46279515684761,10.3050562968399,8.80270677413092,10.7815519080955
"FBgn0015372","chr2R",79.0481903345749,62.7505296125271,68.9172170257674,80.8927069781778
"FBgn0015376","chr2L",15.7900118056736,13.7282904695211,10.2343643521813,19.0963584779883
"FBgn0015379","chrX",46.1183181175166,75.181110716723,26.9726672501737,39.8203142785622
"FBgn0015380","chr2L",1.65573315086275,1.85083975176571,1.58101024889063,0.726157781763447
"FBgn0015391","chr2L",65.701203826241,59.0922584757307,71.4759125562287,55.6421634577826
"FBgn0015396","chr3R",54.0921874245807,58.704410599016,57.1411960867946,68.5155597093954
"FBgn0015399","chr2L",18.6780383770399,15.589654892011,9.98765727992805,22.9366478189978
"FBgn0015402","chr3R",60.3547151760013,76.6667418023145,66.0135982373721,57.7524500051663
"FBgn0015477","chr2R",30.2715192160342,37.9942442030186,29.8181728918534,39.1299501579189
"FBgn0015509","chr2R",44.3985237540935,47.7542519902962,57.5171059900561,40.7505509943645
"FBgn0015513","chr3R",32.967146661274,36.3248609834687,40.1439580738548,39.4148093753278
"FBgn0015520","chr3R",42.3881600344822,54.3103998985615,59.6476498234712,59.358340284521
"FBgn0015521","chr2L",351.658186897122,411.575423631695,373.671689895152,408.307011198326
"FBgn0015522","chr2R",106.541243502143,100.169674737181,105.99165190408,106.491766934073
"FBgn0015527","chrX",33.0094623502061,38.828567660583,29.4184351958695,47.6889991360026
"FBgn0015543","chr2R",2041.69637499423,2271.09605290101,1605.51590774843,2027.88637529715
"FBgn0015544","chr2R",25.5049098838909,29.2706070511073,38.1868814301657,25.0560417043021
"FBgn0015546","chr2L",14.9526877673514,17.7276775427192,18.1718421753124,15.3015949508902
"FBgn0015553","chr2L",55.7255148080161,48.449365539623,82.7720967169814,46.163757687913
"FBgn0015558","chrX",1.56326216162603,4.07743527343702,1.56734807951578,0.59990229109889
"FBgn0015568","chr3R",23.5878672913795,36.5817849255656,51.1340955578976,48.9289224891406
"FBgn0015569","chr3R",19.6472799058203,16.3054598428585,11.1426606651778,26.5030091361035
"FBgn0015575","chr3R",65.5246091988881,78.0519884529224,88.2842160251167,76.0292396726724
"FBgn0015576","chr3R",28.3592668604336,33.865365187713,23.7515866864633,47.2028381680443
"FBgn0015577","chr3R",60.7322174816317,78.1945434447441,69.2941642567634,79.5669993935064
"FBgn0015582","chr2R",17.8496930787407,10.3460244105582,13.2565533667302,24.3549322804661
"FBgn0015585","chr3L",20.9883122500834,76.6409381092807,78.5611667480787,0
"FBgn0015589","chr3R",38.2096212410131,55.2669047206568,48.757532990191,55.4526215817796
"FBgn0015600","chr2L",0.707014613152167,1.03269405492549,0.982956063926776,0.868214576788245
"FBgn0015602","chr2R",46.0169474506688,41.7479559741173,42.7939455281396,46.0669993967632
"FBgn0015609","chr2L",0.115263302020079,0.0429485273009073,0.176098388047388,0.151653683451378
"FBgn0015614","chr2R",32.6791401383159,38.9123395921258,41.7866775858284,26.1717478005666
"FBgn0015615","chrX",28.7071738788559,31.7273424699202,35.1240482181291,49.2936593590123
"FBgn0015618","chr3L",23.1135438678592,21.2776728443556,25.4459125001639,20.8701856805881
"FBgn0015621","chr2L",76.4008282067294,49.8188083062622,69.6368345529441,37.3148862048106
"FBgn0015622","chr3R",100.949479079843,89.9090731805912,113.227272218432,89.1950851342129
"FBgn0015623","chr2L",51.1117845875218,51.5077464609467,66.7742779471944,48.1438512234094
"FBgn0015625","chr3R",90.7624342723073,74.3463447406872,102.280610916937,87.5070519653806
"FBgn0015663","chr2L",24.446806352682,20.4956582123538,25.6778796231171,24.123776824654
"FBgn0015664","chr2L",39.2798783447376,31.1018546929986,45.0086224625129,43.0676122415771
"FBgn0015714","chr2R",48.4164873854108,44.1994211940421,55.0154387201591,63.1714578887231
"FBgn0015721","chr2R",0.694919780139151,0.776807031193179,2.1233862115703,0
"FBgn0015737","chr3R",64.3254968429762,67.9106738673906,49.1380001521306,70.5283639365252
"FBgn0015754","chr2R",23.4191714194017,23.3556103070909,27.6239792953371,20.0888421032521
"FBgn0015756","chr2L",166.175805585916,165.493011011654,129.249079365912,176.237123524966
"FBgn0015765","chr3R",77.1664771651361,112.475677450215,103.157557537222,76.6445244206795
"FBgn0015766","chr3L",54.9310559848525,50.8224020090993,63.1799528756311,42.0005232586234
"FBgn0015772","chr2L",13.1529552159304,12.2889574364422,19.4201524620497,11.4509318817757
"FBgn0015773","chrX",3.76785531839485,3.6147661214868,4.51587533952801,5.1853522479897
"FBgn0015774","chrX",1.16045769521918,1.15730813964452,1.36881270356524,1.15260837902519
"FBgn0015776","chr2L",78.6013051831321,82.1416541962751,82.8079719334733,99.8783868051262
"FBgn0015777","chr2L",9.51076182031937,8.68237640261319,5.72137213055975,8.75941801112234
"FBgn0015778","chr3R",52.5865608935029,54.7144199354059,66.073072582602,66.1642866518712
"FBgn0015781","chr3R",24.6458845803097,32.141761503485,37.6537932761848,0
"FBgn0015789","chrX",36.7498900149835,35.3147179775839,48.2660314646711,51.4627781709224
"FBgn0015790","chr3R",62.0524014350292,61.883987293208,71.9737397226187,74.2393645970098
"FBgn0015791","chr2L",19.1150807339804,17.1385510752408,17.5679552215634,11.0031263549495
"FBgn0015793","chr3L",71.1881800579106,60.6299279973572,54.3803775205115,57.9820884432469
"FBgn0015794","chrX",57.0626398027649,74.4178507094466,88.0181309831629,60.6400725054246
"FBgn0015795","chr3R",67.2244305620512,66.9062666975747,70.9475114716984,40.732727371688
"FBgn0015797","chr2L",99.2486892205792,95.216182438066,97.6018113839681,126.080150750065
"FBgn0015799","chrX",38.9113458142923,50.1036110381442,55.3096389272188,45.3637665511075
"FBgn0015801","chr2R",39.218071797916,36.5328425826357,48.1476447714266,46.6855467908602
"FBgn0015803","chr2L",19.108994412306,18.6430891959485,18.3301816188283,23.7345552942397
"FBgn0015805","chr3L",41.1318698907599,33.0103669447741,59.2155153681091,19.4269126862116
"FBgn0015808","chr2L",38.716049544198,51.6654863317755,64.9963124669503,44.2263659903509
"FBgn0015818","chrX",48.7439946281532,60.3906892735796,65.1618632231608,74.8220862054907
"FBgn0015828","chr3L",132.13015589696,153.170344414376,127.569005912779,127.701441753548
"FBgn0015829","chr3L",34.6283138039134,17.2039154958176,17.6349573391132,40.4986669499742
"FBgn0015834","chr2L",147.395192847177,192.224430809803,188.830564149958,136.693787177829
"FBgn0015838","chr2R",44.9614716048724,42.7885748176965,51.9829771142832,70.8812039809519
"FBgn0015903","chr2R",7.17789977197165,4.88400459398374,8.34395447942018,6.13180336323559
"FBgn0015905","chr2L",92.3779795917857,94.7992989773039,105.272356543085,123.203540966947
"FBgn0015924","chr2L",41.2418135681409,54.3762750466864,38.7747238097735,44.5230627852547
"FBgn0015925","chr2R",37.4823781839374,68.4353413546243,62.6339105753615,71.9193654792699
"FBgn0015926","chrX",35.7590342546534,27.5569860709793,41.284694770674,39.9201145649746
"FBgn0015929","chr2R",60.9045099304628,60.5947087536759,70.5065365238348,79.0315076687505
"FBgn0015949","chr2R",49.3560767524793,60.0762300247786,58.6489829314496,48.2629661756066
"FBgn0016013","chr3L",12.3724025907099,17.6022371605231,3.00720981680248,10.3590827987935
"FBgn0016031","chr3L",2.10838377284648,1.83308950057029,2.81852597589127,1.07879048218905
"FBgn0016032","chr2R",79.3028672692074,91.011616054727,69.9689251065715,94.9493920802105
"FBgn0016034","chr3L",20.6253658843992,22.4153579954451,31.0189119922774,25.0641347410283
"FBgn0016036","chr3L",6.51797837716158,34.0015073593219,5.80890177677825,13.340138786788
"FBgn0016038","chrX",38.3750797945312,18.5357768039258,22.8002259088535,47.9973106579206
"FBgn0016041","chrX",48.3513566163186,42.0380602873086,43.0913183667975,32.2692984429191
"FBgn0016054","chr2L",24.8074969382134,18.4871583729647,16.5815577357625,13.5998341115308
"FBgn0016059","chr2R",29.6080900203334,26.4473888543819,25.4834232261759,28.6387501065331
"FBgn0016070","chr3L",30.4319584814817,24.2535517497249,29.3814433586914,25.0866595863378
"FBgn0016075","chr2L",88.1046108176057,113.144128111726,99.4105194702339,113.734513477125
"FBgn0016076","chr2L",5.62790867552396,6.83341932767916,3.89146097304257,5.6599336542086
"FBgn0016078","chr2R",31.2601208048915,33.5733772339217,40.2248031325775,49.2673235738474
"FBgn0016081","chr3L",12.5768250752843,13.479445584299,11.983033536856,12.4958851495061
"FBgn0016119","chr3R",158.80493131402,180.381219432896,171.204302958956,149.404812656533
"FBgn0016120","chr3R",91.846571782033,110.908404873214,63.6648322191354,109.65468133357
"FBgn0016122","chr2L",59.0561599219579,51.8388273263456,44.0283322219429,69.7317472700502
"FBgn0016123","chr3R",10.776053977196,15.6150188417453,19.2075013056584,18.3791721030934
"FBgn0016126","chr4",15.8748504120612,16.6960301544304,22.5909380363039,18.8654811221424
